Category Name,Category Bid No,Doc ID
SALMONELLA SX2 Broth 42121,—,9747187
"Chair for General Purpose,Revolving Chair (V5),Waiting Area / Airport Terminal / Public Place / Rec",—,9747110
"WATTS LED TUBE BATTERN,BAY LIGHT,LED PANEL LIGHT,LED SLIM,LED BULB,BLACK FINOLEX CORE FLEXIABLE CAB",—,9747029
pilot scale glass chemical-reactor attached with distillation unit,—,9746355
Supply of of 400KV 1600A Bushing for ICTs at POWERGRID Pune Talegaon Substation & Solapur Substat,—,9648898
Pitot Static Tube (Pt No PVD-7),—,9609482
"Bougainvillea Different colour species,Tecoma stans,Tabernaemontana coronaria nana,Nerium oleander",—,9744965
"Tecoma stans,Tabernaemontana coronaria nana,Hedge Trimmer reputed brand,Power Sprayer petrol operat",—,9744717
"CP,CP,PVC,PVC,CPVC,CPVC,CPVC,CPVC,CPVC,CPVC,CPVC,CPVC,CPVC,CPVC,GI,GI,GI,GI,GI,GI,GI,GI,GI,GI,GI,GI",—,9733257
"Monkey HEV IgG Elisa Kit 96T,Monkey HEV IgM Elisa Kit 96T,Monkey Testosterone Elisa Kit 96T,Monkey",—,9732077
Video Processing Hardware for Algorithm Development,—,9701149
"UPPER STATIONARY LABYRINTH OUTER ROUGH,UPPER STATIONARY LABYRINTH INNER ROUGH MACHINED CASTING,LOWE",—,9747540
"Dew Point Sensor,Filter Element,Start Relay,Capacitor Run,Capacitor Start,Filter Dryer,SOLENOID VAL",—,9713626
"A3 Size Multifunction Printer (MFP),High End Desktop Computer,High End Laptop - Notebook,High End L",—,9657819
Procurement of 72 nos. Radial Tubeless tyres of Size 285/70 R 19.5 for Liebherr make LHM 550 - Harb,—,9741032
Tube Welder For Blood Bag,—,9732640
Dilatometer,—,9536014
"Transducer Protector (V2),Hollow Fiber Dialyzers",—,9475637
"Liquid Hand Wash Dettol,Floor Cleaner lizol,Phenyl Compound,Room Freshner Odonil,Glass Cleaner Coli",—,9692243
"TRI ETHYL ALUMINIUM FOR LLDPE,TRI ETHYL ALUMINIUM FOR PPU",—,9778429
"HYDRAULIC LIFTER HYDRAULICALLY OPERATED HEAVY DUTY PLATFORM, CAPACITY OF LOAD: 2 TON, PLATFORM SIZE",—,9768670
"FIXTURE FOR PRIMER CUP, DRG NO. : V/PC/SP/F13/0005B FOR SHAKER MACHINE,FIXTURE FOR PRIMER ANVIL, DR",—,9769162
CENTRIFUGAL-SPUN DUCTILE IRON WATER TRANSMISSION PIPE SYSTEM— DI 200 mm WITH COMPLETE FITTINGS &,—,9740749
"OCTAGONAL HIGH-MAST ILLUMINATION POLE ASSEMBLY WITH SIX LED LUMINAIRES, DECORATIVE LIGHT RINGS & CO",—,9739824
"Genuine Diesel Exhaust Fluid (DEF) 210 litre barrel (Part No. : 82.110. 22.10. 00),Kirloskar Care P",—,9767145
USM Metering Skid 4inch 600 class,—,9704757
Online Hydrogen Determinator For Liquid Aluminium & Its Alloy,—,9494512
"Glucose,Urea U V,Urea U V,Creatinine,Creatinine,Inorganic phosphorus,Calcium Arsenazo,Bilirubin Tot",—,9764924
Molecular Resonance Generator,—,9592016
"10 HP SUBMERSIBLE NON-CLOGGING SEWAGE & SLUDGE TRANSFER PUMPING ASSEMBLY WITH COMPLETE FITTINGS, IN",—,9765088
LLDPE Containers Capacity -118 Liters,—,9772935
Automatic Twist Tester (Textile),—,9772798
"Overall Green,Flying Shoes,Sports Shoes,Sun Glasses,leather Jacket,Track Suit,T Shirt,Track Pant",—,9663092
V - Belts - Endless V - Belt for Industrial Purposes as per IS 2494,—,9758963
"43.53.01.516.5,43.53.01.517.5,43.53.01.518.5,43.53.01.519.5,43.53.01.520.5,43.53.01.521.5,43.53.01.",—,9778606
"1600171710,1600196246,1600196245,1600196244,1600253468,1600048355,1600678401,1600678402,1600678403",—,9790793
ESTABLISHMENT OF CLASS 10K CLEAN ROOM,—,9752886
"BAILING MACHINE,FATKA MACHINE,GATTA MACHINE,TROMMEL MACHINE,COMPOSTING MACHINE,SHREDDER MACHINE,MED",—,9741886
Supply of LPG with Cylinder of 19 Kgs for Road Marking Works,—,9770615
"officers ration 1,officers ration 2,officers ration 3,officers ration 4,officers ration 5",—,9794921
"Cable, 4Cx4sqmm Cu FEP High Temp Resis[ PR 4203084827 (009) ]",—,9794911
"Popup 34 inch rainword or hunter,Connecting Assembly 34 inch,Service shedal 34 inch,PVC pipe 2 inch",—,9718826
"Dismantling removal of old tiles,surface laveling for laying sub base in bed under granite stone,Su",—,9718382
TG overhauling related generator insulation box material spares.,—,9794302
"Solenoid Switch,Pole Screw,Fan Belt,Fuel Pipe Assy,Field Coil,Gear Leaver Knob,Part Kit Power Steer",—,9795808
"PRESSURE INDICATOR PART NO 235000,WINDSHIELD GLASS PART NO 227970,SIDE GLASS PART NO 256680,REAR GL",—,9748041
"ups battery vrla battery 12v 26ah, 12v 42ah",—,9747840
"DOG NAIL,FISH PLATE",—,9747784
"CAMC of 2"" & 3"" IDEX/LC make Metering systems of Tank Lorry Filling Gantry",—,9747559
12 HP VRF air conditioner,—,9746111
EPR Spectrometer and Accessories,—,9698847
"Nitrile Coated Glove,Asbestos Heat Resistant Hand Gloves,Electrical Insulating Rubber Gloves– 33",—,9641268
PROCUREMENT AND INSTALLATION OF INTELLIGENT DIGITAL KEY MANAGEMENT SYSTEM,—,9638196
CAMC FOR AUTOMATED RETRACTABLE BOLLARD FOR A PERIOD OF THREE YEARS,—,9636785
"CAP SCREW PART NO 602007051015,D WASHER PART NO 623403400494,PIPE FLEXIBLE 500L WITHOUT CMPSR PART",—,9747922
"Specs in BoQ,Pdf attached,Refer BoQ,Attached Specs,As per BoQ specs,See Specification attached BoQ",—,9747879
"Floor Mat 200 x 100 x 5 point 5 cm,Crash Mat Medium,Foam Vault,Methodical Block Large,Methodical Bl",—,9747856
"Clearing grass and removal As per specification attached,Earth work in excavation,PCC,RCC for plint",—,9747763
"Non Skid Chain Ashok Leyland Truck Single,Non skid chain Ashok Leyland Truck Double,Non Skid Chain",—,9744252
SORBITON MONO OLEATE (SMO),—,9741691
Perineal Retractor,—,9720268
"All in One PC (V2),A4 and Legal Size Multifunction Printer (MFP),Video Conferencing Camera / Web Ca",—,9686258
Agarbatti Masala Rolling Making Machine,—,9748015
"3X1PH. DRAW OUT TYPE EPOXY RESIN CAST P,EPOXY RESIN CAST THREE CORE CT RATIO 8,BREAKER SPRING CHARG",—,9677915
"CUTTER-HSS Made Thickness-0.8mm OD-30mm, ID-8mm, Teeth- 28No.,CUTTER-HSS Made Thickness-0.8mm OD-1-",—,9669224
"PIPE 6 M CS SEAML ASTM A106 3.9 MM DN2,PIPE 6 M CS SEAML ASTM A 106 4.5 MM DN2,PIPE 5 7 M CS SMLS A",—,9743239
Setfill Putty or its Equivalent,—,9628568
LUBRICATING AGENT FOR LUBRICATION IN DEEP DRAW PROCESS OF VARIOUS TYPES OF CARTG. CASES & CUPS,—,9738553
"CD19PC7,CD33APC,CD117PC7,CD138APC,INTRAPREPSOLUTION,CD45KO,CMPOFITC,KAPPAFITC,LAMBDAPE,CD13PE,CD157",—,9746543
POWER DISTRIBUTION PANEL,—,9746481
"10 KVA, Single Phase, 220 VDC IP UPS along with installation, testing & commissioning and accessori",—,9652885
"26003C 5 BLADED DISCH DAMPER FOR 2345 FAN,26003C 9 BLADED DI DVC DAMPER FOR 2345 FAN",—,9747800
"HSK A63 ER25 COOLANT THROUGH SPINDLE COLLET CHUCK HOLDER, GAUGE LENGTH 100 MM, WITH ANTI FRICTION R",—,9746965
Impedance Analyzer,—,9747205
SET OF CONSUMABLE SPARE FOR ELECTRONICA ULTIMA 2F MODEL EDM WIRE CUT AS PER ANNEXURE ENCLOSED.,—,9747275
Procurement of RPD Meters with EVC For Bhagyanagar Gas Limited GA’ s,—,9746469
"7406001011 BODY TO DRG. IRDE-1076/1, MCT-3134/1 FOR SUC-102B. WO. 37954",—,9735156
"LEVER PART NO 1111476,PLATE SCANIA PART NO 352140,PANEL SWITCHES PART NO 248821,PANEL CONTROL LAMPS",—,9747679
"SERVERS FOR EMAIL AS PER TENDER SPECIFICATIONS,SERVER WITH GPU AS PER TENDER SPECIFICATIONS,SERVER",—,9747670
"STUD A193 B7 NUT A194 2H 1 7 8x17 7 8IN Bolt with two nuts As per SOW and SCC For Gail Barauni,STUD",—,9747171
HYbridization Chamber for Fish Test (Hybrite),—,9715840
SCBA Refilling Cabinet as per Annexure-A,—,9589100
Rs. 20 Bi-metallic Coin Blanks,—,9698029
"1. CABLE IEC 60092-353_3X16 CS FR VFD,2. CABLE IEC 60092-353_3X25 CS FR VFD,3. CABLE IEC 60092-353_",—,9747770
Advanced Modular Mobility & Utility Platform with Integrated Energy Management & Intelligent Contro,—,9753701
"1 UPPER BEAM,2 UPPER BEAM,3 LOWER BEAM,4 LOWER BEAM,5 ATTACHMENT UNIT OF HYD.CYLINDER,6 ATTACHMENT",—,9741854
"LPP 2678 Seal Ring Tungsten Carbide Part No 3,Compressor Unit SS316 Part No 45,Carbon Insert Part N",—,9640653
"Solar Street Light 40 Watt, 8 Meter Pole Height,Solar Street Light 12 Watt with 6 Meter Pole Height",—,9765643
"PROVIDING OR SUPPLYING TRAP CAGE AT DINDORI TERRITORIAL UNDER NASHIK FOREST DIVISION,PROVIDING OR S",—,9714633
MIXTURE ARGON GAS (ARGON 80% + CO2 20% ) FILLED AT PRESSURE OF 140+ /-10 KGF/CM SQUARE AS PER IS: 4,—,9779281
"Line item 10-8360090124,Line item 20-8360090124,Line item 30-8360090124,Line item 40-8360090124,Lin",—,9779105
"Potato,Onion,Cabbage Fresh,Cauliflower Fresh,Tendli,Bottle Gourd,Ladys Finger,Bitter gourd Fresh,Po",—,9703240
teen set for temple waiting area,—,9742130
Supply of Sample Containers for Petroleum Products as per scope of work,—,9773125
"Double bed ( 6.5’ X7’ ),Mattress( 6.5’ X7’ ),SINGLE BED,Mattress(4’ X6.5’ ),Dressing ta",—,9759385
REPAIR/MAINTENANCE OF MAHINDRA BOLERO VEHICLE BA NO 24C-112167P,—,9735519
"Dual Wavelength High Peak Power, High Repetition Rate Laser Transmitter Components",—,9717015
CONTINUOUS RENAL REPLACEMENT THERAPY (CRRT) MACHINE,—,9772781
"Office Table,Visitor Chair,Water Cooler with RO water purifer,Air Conditioner,Desktop Computer with",—,9771772
"Inflatable Boat with 30 HP OBM,Chappu,Life Jackets,Torch,Tents,Bamboo,Tarpaulin,Search Light,Pump S",—,9761303
Customized Laser Sensitive IR Panels Test Setup with Accessories,—,9771886
RCC PRE CAST BENCH AS PER SPECIFICATION,—,9768423
"Interactive Panels with CPU,Entry and Mid Level Desktop Computer,Multimedia Projector (MMP)",—,9772458
"Supply, Erection & Commissioning of Centrifugal Exhaust Blower with Drop Down Ducting and Dampers",—,9772957
"FOAM MAKER,FOAM MAKER CAP 650 LPM FIXED ROOF TANK,FOAM MAKER, CAP: 1250L/M, F/FIXED ROOF TAN,FOAM M",—,9779343
"GALV. STEP TREAD 275X1200MM Ukai,GALV. E. F FLOOR GRILL: 32X995X6000MM Ukai,GALV. E. F FLOOR GRILL:",—,9752922
"Servers (V2),Servers (V2),Servers (V2)",—,9739994
"CABLE, FLEX, CU, EPR/CSP, 7CX50MM2, 1100V",—,9779637
ABC TYPE FIRE EXTINGUISHER 09 KG/10 KG CAPACITY RE-FILL WITH MONO AMMONIUM PHOSPHATE 50 POWDER ISI,—,9779130
"Wheel Cyl Assy,Knuckle Brg,Front Wheel Brg,Engine Mtd Pad,Fuel Motor,Suspension Bush,Spark Plug,FIP",—,9789772
TO CARRY OUT ROUGH MACHINING OF FORGED STEEL COMPONENT 155 MM AND ASSOCIATED ACTIVITIES INCLUDING I,—,9708738
"Carbon Screw,Ply Wood For Gen Purpose,Angle Equal,SR 998,Araldite,Twin Jute,Plywood 6MM,Paper Warpi",—,9794177
"BELT, CONV. 1400X1250X5 EP/ED(8X3) SHR, 19MM,BELT, CONV. 1000X800/4 EP/HD(6X2) SHR, 15MM,BELT, CONV",—,9772907
"REINFORCING PLATE FOR FORE GRIP, DRG. No. : SK-3731.",—,9748083
Double -Beam Atomic absorption spectrometer (AAS) with flame graphite furnace and mercury hydride s,—,9748176
"ACHAR MIX 1 KG NILONS RAJESTANI PICKLE,AJWINE 100 GM CATCH CHAKDE MDH,AMCHUR PDR 100 GM CATCH CHAKD",—,9748021
"Item 1 Desktop PC as per specification in Annexure I,Item 2 Desktop PC as per specification in Anne",—,9747889
Laboratory Anilmal Feed -Irradiated (Mice & Rat),—,9746019
Alarm System Control Panel IP Based System Supports upto 50 connections features Endpoint Provision,—,9636326
"DOOR HANDLE INNER PART NO 187732,DOOR STOP PART NO 187966,LEVEL INDICATOR PART NO 562551,HEAD LIGHT",—,9748289
Procurement of Stationery and House Keeping Items,—,9748211
"RESIDUAL CURRENT CIRCUIT BREAKER 10A,RESIDUAL CURRENT CIRCUIT BREAKER 16A,RESIDUAL CURRENT CIRCUIT",—,9748166
"RICE,DAL,Refined OIL,SALT,DHANIYA,HALDI,MIRCH POWDER,GRM MASALA,KHDA MASALA,KADI MIRCH,SUGAR,DALIA,",—,9747921
Supply of uniform for DSM/DSW for BPCL COCO Retail outlet,—,9742701
"242300015 SLING WIRE ROPE 25MMX5M LONG,242300016 SLING WIRE ROPE 35 mm X 10 M AND,242300021 WIRE RO",—,9740704
"ORIGINAL IMAGING OR DRUM UNIT FOR HP LASERJET TANK MFP 2606 SDW,ORIGINAL MAINTENACE BOX FOR EPSON C",—,9748034
"Supply, installation, testing and commissioning of air-conditioning facility",—,9736260
"PANEL, SWITCHES PART NO 248821,HORN BUTTON PART NO 283000,LOCK PART NO 256820",—,9748364
WORKSTATION WITH ACCESSORIES,—,9748350
PORTABLE AIRCRAFT HELICOPTER TRAVERSING SYSTEM,—,9707495
"Addressable type Six Loop Panel,Repeater Panel with character touch screen LCD display with inbuilt",—,9708723
EM log retractable Sensor (Transducer),—,9731191
"VALVE LUBRICAT 4"" RAT VALVES PRE CAST IRO,WRENCH SUITABLE FOR P,VALVE LUBRICAT 2.5"" VALVES PRE CAST",—,9746817
"WIPER BLADE DVR FOR TATA SAFARI,WIPER BLADE CO DVR FOR TATA SAFARI,WIPER MOTOR FOR TATA SAFARI,TIMI",—,9774179
"Clear file sleeves,Heavy duty lever arch cobra files,Expanding document bags,Whiteboard cleaner spr",—,9748326
Secondary Stage Science Kit With Microscope (NCERT),—,9771355
"371600008 STAND PIPE BELL FOR 300 CFT CELL,371600013 SHAFT AS PER DRG 581 by 87 NDT,371600014 BOTTO",—,9772323
"Solar light with solar camera,12 watt solar lights-",—,9761137
"327500091 Casing MOC-CF 8 M MAKE SEHRA,327500092 Impeller MOC-CF 8 M MAKE SEHRA,327500093 Impeller",—,9715300
Garlic paste 1 kg pack,—,9742283
"Frame,Brushless Motors,10 Inch Prop Set,Flight Controller,ESC,FPV Camera,VTS,GPS Module with Compas",—,9761682
"VALVE, GATE, CST, 800MM, FLGD",—,9791383
"Injector,hand Brake Assy,Air Compressor kit Assy,4x4 Low High,Clutch Master Assy",—,9789446
"OEM Retransfer film for Zebra Series 9 Identity Card Printer,OEM YMCK Ribbon 625 Image for Zebra Se",—,9720769
"Supply of High wall mounted split AC,Installation and Commissioning,Supply and fixing of interconne",—,9795346
"Maintenance manual Sch VOL-I,Maintenance manual Sch VOL-II,Maintenance manual UnSch VOL-II,Maintena",—,9791926
High Temperature Muffle Furnace,—,9626247
"Diethyl Ether Solvent Bott of 500 ml,Bupivacaine HCl 5 mg ml, 20 ml Inj,Bupivacaine HCl 5 mg ml hea",—,9704411
"Tenofovir 300 mg Lamivudine 300 mg Efavirenz 600 mg,Tab Nitrocontin 6.4 mg,Fluticasone 0.05 w w cre",—,9682109
"Ferritin ELISA method 96 wells,Testosterone ELISA kit for blood 96 wells,Free Testosterone ELISA ki",—,9601212
"Slip Ring Induction Motor,Synchronous Motor,Single Phase Induction Motor,Single Phase Induction Mot",—,9748514
Counter UAS System,—,9748592
PISTOL GRIP TORQUE CONTROLLED RATCHETING CLUTCH PNEUMATIC SCREW DRIVER (PART NO: 201001090066),—,9769729
E VEHICAL GARBAGE COLLECTION,—,9768202
"HYDRAULIC HEAD,PUMP HOUSING,SUPPLY PUMP,CAM PLATE,ROLLER,NOZZLE,T D PISTON",—,9773882
"201090070564,201050170464,201050170465,201050170467,201090070549,201090070553,201050170468,20109007",—,9775197
"Redesigning and revamping of the official website of ICAR -CIRG, Makhdoom",—,9703084
FRP SECURITY CABIN,—,9791988
TOP ENCLOSURE,—,9795485
"G1 5310-001416 1 WSH SPRI SC TY B N SZ 16 MM,G1 5315-000186 PINS COTTER STEEL 5 5 MM X 63 MM,G1 531",—,9795457
PROCUREMENT AND INSTALLATION OF CEILING CLOTH HANGERS OF GIGNATIC SIZES,—,9795476
"Door bidding,Bulb 12 Volt 21 Watt,Gear liver kit,Self starter 12 v,Pressure pipe,Knuckle kit,Civil",—,9795553
"INTERTHANE 990 WHITE PHB 000A,DEODRISER REFILL,CLEANER WHITE TOILET,PAINT RFU PRIMING RED LEAD,PAIN",—,9795583
"MASS FLOW CONTROLLER, MODEL NO. F201CB-050-AAD-00-V, RANGE: 0.072 TO 3.6 LN/HR MAKE: BRONKHORST,MAS",—,9727914
"652-M0700,652-M0702,652-M2321,652-M0705,652-M0707,652-M0709,652-M0711,652-M0713,652-M0715,652-M0716",—,9695684
"105 inch size display,98 inch size display,85 inch size display,75 inch size display,65 inch size d",—,9743476
FABRICATION AND SUPPLY OF DRILLING FIXTURE,—,9743940
Two Ton Split Air Conditioner - MK1A-30261,—,9745913
"T-N-C, SPRING RETURN, SWITCH, 2 POLE, 3 POSITION, 16A, DC",—,9740896
M S FABRICATED PORTABLE SECURITY CABIN OF SIZE 6X6,—,9748640
"Providing non pathogenic bacterial bio culture for biological treatment of sewage in STP,Providing",—,9748461
"Gooseneck Microphone.,Gooseneck Microphone Base,Phantom supply,Wireless microphone,Wired microphone",—,9722433
"Central Administrative Tribunal,Commutation of Pension Rules,Conduct Rules CCS,Exrtaodinary Pension",—,9748717
Fingerlings,—,9714806
"Fliers A4 size Colour with good quality,Posters Size,Banners with frame,Banners without frame,Jerse",—,9619754
Kjeldahl Apparatus,—,9595779
Multiparameter Probe,—,9595712
"Air Curtain for 19'8'' x 8'3'' Door,Air Curtain for 6'6'' x 8'3'' Door,Air Curtain for 5' x 8'3'' D",—,9747735
26003C 2345 MM DIA CASING SIDE DUCT SUCTION EYE WITH IMPELLER WASHING SYSTEM,—,9747456
BLANK WHITE NON TEARABLE SELF ADHESIVE LABEL FOR PASTING ON POLY PROPYLENE CARTON BOX OF SA 9MM BAL,—,9747071
"Vernier Height Gauge 300 mm,Combination set 300 mm,Machine Vice with Swiveling Base 150 mm,Universa",—,9745351
Repair and Maintenance of Perimeter Security System,—,9748766
AUTOMATED PASSIVATION & AUTOMATED PICKLING PROCESS LINE SET UP,—,9630595
5 TPD Mixed Waste Processing Plant,—,9768205
"Removal of existing bituminous concrete layer,Removal of existing synthetic Astro Turf Surface,Prov",—,9457369
LACTOGEN FIRST STAGE UPTO 06 MONTHS,—,9795606
Operating System,—,9795578
GSH Glo Glutathione Assay kit; 50 ml,—,9726169
Vats make filter element,—,9713533
"Lauritz Knudsen make ACC DN0_1, DU100H_DU250 AUX CON 1C_O-RHT having CAT Number_CM97886OOOO,Lauritz",—,9713540
52-27904-Ball Screw along with the Nut Model: 1R32-5T4-FSIW-1950MML,—,9748922
"Synthesizer 61 Keys,Electric Guitar,Guitar Case,Bass Guitar with case,Guitar Stand,Octopad,Octopad",—,9722029
52-21000-Hawe part no: 6900 4783-02-1 Model code: MVS 41 BR,—,9748931
39-1-High quality Nickel Catalyst Application: For Use in Endo gas generator Catalyst,—,9748949
"52-5025-Telecommunication-Cable-Unarmoured-10Pair,52-5024-Telecommunication-Cable-Armoured-10Pair,5",—,9748972
FIXED STRENGTH TRAINING EQUIPMENT (A GROUP OF PARELLEL BARS FIXED/JOINED EACH OTHER AND DESIGNED IT,—,9711414
HP i5 intel core all in PC,—,9748819
"22 Guage GI sheet of size 2.5 meter x 1.2 meter,24 Guadge GI SHEET of size 2.5 meter x 1.2 meter,Di",—,9748704
"Multi-modal Physiological Data Acquisition System,ECG Sensor,Respiration Sensor - RSP,Skin Conducta",—,9744623
Transformer Radiator Valves,—,9747434
"Main Engine Maintenance Free Battery (Deep Cycle AGM Sealed) , 12V 120AH",—,9749289
Spent Fuel Storage Trays and Accessories (NPCIL),—,9637565
BATTERY 12V 160 AH,—,9749161
ZIRCON RESIN CLOTH ENDLESS BELTS 150 X 7700 MM GRIT SIZE: 60,—,9711328
"UHP Argon Gas, Purity: ? 99.9997% or better. (With total impurities< 3 ppm),UHP Nitrogen Gas, Pur",—,9704652
"440C STEEL ROD 50mm DIAMETER,EN24 SAE 4340 STEEL ROD 125mm DIAMETER,EN24 SAE 4340 STEEL ROD 100mm D",—,9750623
Constant Level Oil Cup,—,9750067
"Electric Rice Warmer 20 Kg,Electric Chapati Warmer 25 Kg,Electric Gas Tandoor,Pulverizer Machine,Ve",—,9560287
TRISODIUM PHOSPHATE,—,9707150
Portable Eductor,—,9727299
Polyether ether ketone,—,9752228
Double start Ball screw assembly,—,9700257
"Supply of Air cooled package air conditioner units of 11 Ton capacity,Installation, Commissioning,",—,9693690
"Carriers and bases in rewirable type electric fuses conforming to IS 2086,Carriers and bases in rew",—,9766498
Twist Drill (Parallel Shank) as per IS 5102 (V2),—,9776809
"Tab Pantoprazole 40mg,Tab Pantoprazole D 20mg,Tab Pantoprazole 20mg,Tab Pantoprazole DSR 40mg,Tab R",—,9742808
WIRELESS COMMUNICATION HEADSET FOR RADAR COMMUNICATION,—,9748951
"INTERMITTENT PNEUMATIC DEVICES,sleeves knee length small,sleeves knee length medium,sleeves knee le",—,8882267
"NUT,BEARING FROMT WHEEL OUTER,PIPE BRAKE U SHAPE,WATER PUMP ASSY,STARTER SOLENOID SWITCH 24V,FUEL F",—,9775351
"CLUTCH SLAVE CYLINDER,CLUTCH MASTER CYLINDER,RADIATOR,HOSE RADIATOR,RED REVOLVING LIGHT,DOOR GLASS",—,9775517
"PVC gitti,Wood screws,Self Drilling Screw",—,9776571
"DISTRIBUTION PANEL WITH MCCB MCB RCCB RCBO AND SPD,MAIN DISTRIBUTION SYSTEM SPN TPN DB COMPLETE WIT",—,9768262
"Media Gateway with DSP resource,Analog Media Module,SIP Phone",—,9754872
"V BELT A40 FOR ALTERNATOR,OIL SEAL,PNEUMATIC HORN,BRAKE SWITCH,PNEUMATIC PIPE,LINING,FUEL FILTER,FU",—,9790723
"OIL FILTER,FUEL FILTER,AIR FILTER,LUB OIL SUPPLY PIPE,BELT B42 LOGGED,V BELT B62,PRESSURE RELIEF VA",—,9791107
"ELEMENT OUTER AIR CLEANER,ELEMENT INNER AIR CLEANER,AIR CLEANER ELEMENT,ELEMENT AIR CLEANER OUTER,E",—,9791452
"DIAPHRAGM BRAKE,HOSE,WIPER BLADE ASSY,WIPER MOTOR 24V,INDICATOR COVER,BRAKE DIAPHRAGM,WIND SHIRL WI",—,9790400
